Distribución;local;dia;bloque_30min;porcentaje_ventas
local;ICARIA;MIERCOLES;19:00:00;0.004551985
local;ICARIA;MIERCOLES;19:30:00;0.005006709
local;ICARIA;MIERCOLES;20:00:00;0.006278393
local;ICARIA;MIERCOLES;20:30:00;0.006991077
local;ICARIA;MIERCOLES;21:00:00;0.006233045
local;ICARIA;MIERCOLES;21:30:00;0.007113707
local;ICARIA;MIERCOLES;22:00:00;0.00757986
local;ICARIA;MIERCOLES;22:30:00;0.007784711
local;ICARIA;MIERCOLES;23:00:00;0.001880628
local;ICARIA;MIERCOLES;23:30:00;0
local;ICARIA;JUEVES;0:00:00;0
local;ICARIA;JUEVES;0:30:00;0
local;ICARIA;JUEVES;1:00:00;0
local;ICARIA;JUEVES;1:30:00;0
local;ICARIA;JUEVES;2:00:00;0
local;ICARIA;JUEVES;2:30:00;0
local;ICARIA;JUEVES;3:00:00;0
local;ICARIA;JUEVES;3:30:00;0
local;ICARIA;JUEVES;4:00:00;0
local;ICARIA;JUEVES;4:30:00;0
local;ICARIA;JUEVES;5:00:00;0
local;ICARIA;JUEVES;5:30:00;0
local;ICARIA;JUEVES;6:00:00;0
local;ICARIA;JUEVES;6:30:00;0
local;ICARIA;JUEVES;7:00:00;0
local;ICARIA;JUEVES;7:30:00;0
local;ICARIA;JUEVES;8:00:00;0
local;ICARIA;JUEVES;8:30:00;0
local;ICARIA;JUEVES;9:00:00;0
local;ICARIA;JUEVES;9:30:00;0
local;ICARIA;JUEVES;10:00:00;0
local;ICARIA;JUEVES;10:30:00;0
local;ICARIA;JUEVES;11:00:00;0
local;ICARIA;JUEVES;11:30:00;0
local;ICARIA;JUEVES;12:00:00;0
local;ICARIA;JUEVES;12:30:00;0.00388862
local;ICARIA;JUEVES;13:00:00;0.005117566
local;ICARIA;JUEVES;13:30:00;0.006936913
local;ICARIA;JUEVES;14:00:00;0.010543506
local;ICARIA;JUEVES;14:30:00;0.012320699
local;ICARIA;JUEVES;15:00:00;0.009461386
local;ICARIA;JUEVES;15:30:00;0.008312178
local;ICARIA;JUEVES;16:00:00;0.006899959
local;ICARIA;JUEVES;16:30:00;0.005833963
local;ICARIA;JUEVES;17:00:00;0.0043998
local;ICARIA;JUEVES;17:30:00;0.00408721
local;ICARIA;JUEVES;18:00:00;0.003588381
local;ICARIA;JUEVES;18:30:00;0.003413912
local;ICARIA;JUEVES;19:00:00;0.004382758
local;ICARIA;JUEVES;19:30:00;0.004820576
local;ICARIA;JUEVES;20:00:00;0.006044984
local;ICARIA;JUEVES;20:30:00;0.006731173
local;ICARIA;JUEVES;21:00:00;0.006001322
local;ICARIA;JUEVES;21:30:00;0.006849243
local;ICARIA;JUEVES;22:00:00;0.007298066
local;ICARIA;JUEVES;22:30:00;0.007495302
local;ICARIA;JUEVES;23:00:00;0.001810713
local;ICARIA;JUEVES;23:30:00;0
local;ICARIA;VIERNES;0:00:00;0
local;ICARIA;VIERNES;0:30:00;0
local;ICARIA;VIERNES;1:00:00;0
local;ICARIA;VIERNES;1:30:00;0
local;ICARIA;VIERNES;2:00:00;0
local;ICARIA;VIERNES;2:30:00;0
local;ICARIA;VIERNES;3:00:00;0
local;ICARIA;VIERNES;3:30:00;0
local;ICARIA;VIERNES;4:00:00;0
local;ICARIA;VIERNES;4:30:00;0
local;ICARIA;VIERNES;5:00:00;0
local;ICARIA;VIERNES;5:30:00;0
local;ICARIA;VIERNES;6:00:00;0
local;ICARIA;VIERNES;6:30:00;0
local;ICARIA;VIERNES;7:00:00;0
local;ICARIA;VIERNES;7:30:00;0
local;ICARIA;VIERNES;8:00:00;0
local;ICARIA;VIERNES;8:30:00;0
local;ICARIA;VIERNES;9:00:00;0
local;ICARIA;VIERNES;9:30:00;0
local;ICARIA;VIERNES;10:00:00;0
local;ICARIA;VIERNES;10:30:00;0
local;ICARIA;VIERNES;11:00:00;0
local;ICARIA;VIERNES;11:30:00;0
local;ICARIA;VIERNES;12:00:00;0
local;ICARIA;VIERNES;12:30:00;0.003724635
local;ICARIA;VIERNES;13:00:00;0.004901755
local;ICARIA;VIERNES;13:30:00;0.006644379
local;ICARIA;VIERNES;14:00:00;0.01009888
local;ICARIA;VIERNES;14:30:00;0.011801127
local;ICARIA;VIERNES;15:00:00;0.009062394
local;ICARIA;VIERNES;15:30:00;0.007961648
local;ICARIA;VIERNES;16:00:00;0.006608983
local;ICARIA;VIERNES;16:30:00;0.005587941
local;ICARIA;VIERNES;17:00:00;0.004214258
local;ICARIA;VIERNES;17:30:00;0.00391485
local;ICARIA;VIERNES;18:00:00;0.003437057
local;ICARIA;VIERNES;18:30:00;0.003269945
local;ICARIA;VIERNES;19:00:00;0.004197934
local;ICARIA;VIERNES;19:30:00;0.00461729
local;ICARIA;VIERNES;20:00:00;0.005790063
local;ICARIA;VIERNES;20:30:00;0.006447315
local;ICARIA;VIERNES;21:00:00;0.005748242
local;ICARIA;VIERNES;21:30:00;0.006560406
local;ICARIA;VIERNES;22:00:00;0.006990302
local;ICARIA;VIERNES;22:30:00;0.00717922
local;ICARIA;VIERNES;23:00:00;0.001734354
local;ICARIA;VIERNES;23:30:00;0
local;ICARIA;SABADO;0:00:00;0
local;ICARIA;SABADO;0:30:00;0
local;ICARIA;SABADO;1:00:00;0
local;ICARIA;SABADO;1:30:00;0
local;ICARIA;SABADO;2:00:00;0
local;ICARIA;SABADO;2:30:00;0
local;ICARIA;SABADO;3:00:00;0
local;ICARIA;SABADO;3:30:00;0
local;ICARIA;SABADO;4:00:00;0
local;ICARIA;SABADO;4:30:00;0
local;ICARIA;SABADO;5:00:00;0
local;ICARIA;SABADO;5:30:00;0
local;ICARIA;SABADO;6:00:00;0
local;ICARIA;SABADO;6:30:00;0
local;ICARIA;SABADO;7:00:00;0
local;ICARIA;SABADO;7:30:00;0
local;ICARIA;SABADO;8:00:00;0
local;ICARIA;SABADO;8:30:00;0
local;ICARIA;SABADO;9:00:00;0
local;ICARIA;SABADO;9:30:00;0
local;ICARIA;SABADO;10:00:00;0
local;ICARIA;SABADO;10:30:00;0
local;ICARIA;SABADO;11:00:00;0
local;ICARIA;SABADO;11:30:00;0
local;ICARIA;SABADO;12:00:00;0
local;ICARIA;SABADO;12:30:00;0.004416713
local;ICARIA;SABADO;13:00:00;0.005812555
local;ICARIA;SABADO;13:30:00;0.007878977
local;ICARIA;SABADO;14:00:00;0.011975362
local;ICARIA;SABADO;14:30:00;0.013993905
local;ICARIA;SABADO;15:00:00;0.010746285
local;ICARIA;SABADO;15:30:00;0.009441009
local;ICARIA;SABADO;16:00:00;0.007837004
local;ICARIA;SABADO;16:30:00;0.006626241
local;ICARIA;SABADO;17:00:00;0.004997312
local;ICARIA;SABADO;17:30:00;0.004642272
local;ICARIA;SABADO;18:00:00;0.0040757
local;ICARIA;SABADO;18:30:00;0.003877536
local;ICARIA;SABADO;19:00:00;0.004977956
local;ICARIA;SABADO;19:30:00;0.005475232
local;ICARIA;SABADO;20:00:00;0.00686592
local;ICARIA;SABADO;20:30:00;0.007645296
local;ICARIA;SABADO;21:00:00;0.006816328
local;ICARIA;SABADO;21:30:00;0.007779401
local;ICARIA;SABADO;22:00:00;0.008289176
local;ICARIA;SABADO;22:30:00;0.008513197
local;ICARIA;SABADO;23:00:00;0.002056616
local;ICARIA;SABADO;23:30:00;0
local;ICARIA;DOMINGO;0:00:00;0
local;ICARIA;DOMINGO;0:30:00;0
local;ICARIA;DOMINGO;1:00:00;0
local;ICARIA;DOMINGO;1:30:00;0
local;ICARIA;DOMINGO;2:00:00;0
local;ICARIA;DOMINGO;2:30:00;0
local;ICARIA;DOMINGO;3:00:00;0
local;ICARIA;DOMINGO;3:30:00;0
local;ICARIA;DOMINGO;4:00:00;0
local;ICARIA;DOMINGO;4:30:00;0
local;ICARIA;DOMINGO;5:00:00;0
local;ICARIA;DOMINGO;5:30:00;0
local;ICARIA;DOMINGO;6:00:00;0
local;ICARIA;DOMINGO;6:30:00;0
local;ICARIA;DOMINGO;7:00:00;0
local;ICARIA;DOMINGO;7:30:00;0
local;ICARIA;DOMINGO;8:00:00;0
local;ICARIA;DOMINGO;8:30:00;0
local;ICARIA;DOMINGO;9:00:00;0
local;ICARIA;DOMINGO;9:30:00;0
local;ICARIA;DOMINGO;10:00:00;0
local;ICARIA;DOMINGO;10:30:00;0
local;ICARIA;DOMINGO;11:00:00;0
local;ICARIA;DOMINGO;11:30:00;0
local;ICARIA;DOMINGO;12:00:00;0
local;ICARIA;DOMINGO;12:30:00;0.005446182
local;ICARIA;DOMINGO;13:00:00;0.007167375
local;ICARIA;DOMINGO;13:30:00;0.009715449
local;ICARIA;DOMINGO;14:00:00;0.014766639
local;ICARIA;DOMINGO;14:30:00;0.017255675
local;ICARIA;DOMINGO;15:00:00;0.013251083
local;ICARIA;DOMINGO;15:30:00;0.011641567
local;ICARIA;DOMINGO;16:00:00;0.009663693
local;ICARIA;DOMINGO;16:30:00;0.008170718
local;ICARIA;DOMINGO;17:00:00;0.006162111
local;ICARIA;DOMINGO;17:30:00;0.005724316
local;ICARIA;DOMINGO;18:00:00;0.005025684
local;ICARIA;DOMINGO;18:30:00;0.004781332
local;ICARIA;DOMINGO;19:00:00;0.006138243
local;ICARIA;DOMINGO;19:30:00;0.006751427
local;ICARIA;DOMINGO;20:00:00;0.008466263
local;ICARIA;DOMINGO;20:30:00;0.0094273
local;ICARIA;DOMINGO;21:00:00;0.008405112
local;ICARIA;DOMINGO;21:30:00;0.009592663
local;ICARIA;DOMINGO;22:00:00;0.010221259
local;ICARIA;DOMINGO;22:30:00;0.010497496
local;ICARIA;DOMINGO;23:00:00;0.002535982
local;ICARIA;DOMINGO;23:30:00;0
local;BADAL;LUNES;0:00:00;0
local;BADAL;LUNES;0:30:00;0
local;BADAL;LUNES;1:00:00;0
local;BADAL;LUNES;1:30:00;0
local;BADAL;LUNES;2:00:00;0
local;BADAL;LUNES;2:30:00;0
local;BADAL;LUNES;3:00:00;0
local;BADAL;LUNES;3:30:00;0
local;BADAL;LUNES;4:00:00;0
local;BADAL;LUNES;4:30:00;0
local;BADAL;LUNES;5:00:00;0
local;BADAL;LUNES;5:30:00;0
local;BADAL;LUNES;6:00:00;0
local;BADAL;LUNES;6:30:00;0
local;BADAL;LUNES;7:00:00;0
local;BADAL;LUNES;7:30:00;0
local;BADAL;LUNES;8:00:00;0
local;BADAL;LUNES;8:30:00;0
local;BADAL;LUNES;9:00:00;0
local;BADAL;LUNES;9:30:00;0
local;BADAL;LUNES;10:00:00;0
local;BADAL;LUNES;10:30:00;0
local;BADAL;LUNES;11:00:00;0
local;BADAL;LUNES;11:30:00;0
local;BADAL;LUNES;12:00:00;0
local;BADAL;LUNES;12:30:00;0.002948688
local;BADAL;LUNES;13:00:00;0.003599983
local;BADAL;LUNES;13:30:00;0.004832859
local;BADAL;LUNES;14:00:00;0.0054445
local;BADAL;LUNES;14:30:00;0.006571086
local;BADAL;LUNES;15:00:00;0.006632296
local;BADAL;LUNES;15:30:00;0.005057832
local;BADAL;LUNES;16:00:00;0.005177845
local;BADAL;LUNES;16:30:00;0.004000288
local;BADAL;LUNES;17:00:00;0.003778684
local;BADAL;LUNES;17:30:00;0.003279785
local;BADAL;LUNES;18:00:00;0.002824067
local;BADAL;LUNES;18:30:00;0.003764748
local;BADAL;LUNES;19:00:00;0.004381031
local;BADAL;LUNES;19:30:00;0.005523392
local;BADAL;LUNES;20:00:00;0.006271512
local;BADAL;LUNES;20:30:00;0.007877748
local;BADAL;LUNES;21:00:00;0.008143751
local;BADAL;LUNES;21:30:00;0.00750604
local;BADAL;LUNES;22:00:00;0.006834566
local;BADAL;LUNES;22:30:00;0.005548115
local;BADAL;LUNES;23:00:00;0.004465717
local;BADAL;LUNES;23:30:00;0.00202583
local;BADAL;MARTES;0:00:00;0
local;BADAL;MARTES;0:30:00;0
local;BADAL;MARTES;1:00:00;0
local;BADAL;MARTES;1:30:00;0
local;BADAL;MARTES;2:00:00;0
local;BADAL;MARTES;2:30:00;0
local;BADAL;MARTES;3:00:00;0
local;BADAL;MARTES;3:30:00;0
local;BADAL;MARTES;4:00:00;0
local;BADAL;MARTES;4:30:00;0
local;BADAL;MARTES;5:00:00;0
local;BADAL;MARTES;5:30:00;0
local;BADAL;MARTES;6:00:00;0
local;BADAL;MARTES;6:30:00;0
local;BADAL;MARTES;7:00:00;0
local;BADAL;MARTES;7:30:00;0
local;BADAL;MARTES;8:00:00;0
local;BADAL;MARTES;8:30:00;0
local;BADAL;MARTES;9:00:00;0
local;BADAL;MARTES;9:30:00;0
local;BADAL;MARTES;10:00:00;0
local;BADAL;MARTES;10:30:00;0
local;BADAL;MARTES;11:00:00;0
local;BADAL;MARTES;11:30:00;0
local;BADAL;MARTES;12:00:00;0
local;BADAL;MARTES;12:30:00;0.003050294
local;BADAL;MARTES;13:00:00;0.003724031
local;BADAL;MARTES;13:30:00;0.00499939
local;BADAL;MARTES;14:00:00;0.005632106
local;BADAL;MARTES;14:30:00;0.006797513
local;BADAL;MARTES;15:00:00;0.006860831
local;BADAL;MARTES;15:30:00;0.005232115
local;BADAL;MARTES;16:00:00;0.005356263
local;BADAL;MARTES;16:30:00;0.004138129
local;BADAL;MARTES;17:00:00;0.00390889
local;BADAL;MARTES;17:30:00;0.0033928
local;BADAL;MARTES;18:00:00;0.002921379
local;BADAL;MARTES;18:30:00;0.003894474
local;BADAL;MARTES;19:00:00;0.004531992
local;BADAL;MARTES;19:30:00;0.005713717
local;BADAL;MARTES;20:00:00;0.006487616
local;BADAL;MARTES;20:30:00;0.008149199
local;BADAL;MARTES;21:00:00;0.008424368
local;BADAL;MARTES;21:30:00;0.007764683
local;BADAL;MARTES;22:00:00;0.007070071
local;BADAL;MARTES;22:30:00;0.005739292
local;BADAL;MARTES;23:00:00;0.004619597
local;BADAL;MARTES;23:30:00;0.002095636
local;BADAL;MIERCOLES;0:00:00;0
local;BADAL;MIERCOLES;0:30:00;0
local;BADAL;MIERCOLES;1:00:00;0
local;BADAL;MIERCOLES;1:30:00;0
local;BADAL;MIERCOLES;2:00:00;0
local;BADAL;MIERCOLES;2:30:00;0
local;BADAL;MIERCOLES;3:00:00;0
local;BADAL;MIERCOLES;3:30:00;0
local;BADAL;MIERCOLES;4:00:00;0
local;BADAL;MIERCOLES;4:30:00;0
local;BADAL;MIERCOLES;5:00:00;0
local;BADAL;MIERCOLES;5:30:00;0
local;BADAL;MIERCOLES;6:00:00;0
local;BADAL;MIERCOLES;6:30:00;0
local;BADAL;MIERCOLES;7:00:00;0
local;BADAL;MIERCOLES;7:30:00;0
local;BADAL;MIERCOLES;8:00:00;0
local;BADAL;MIERCOLES;8:30:00;0
local;BADAL;MIERCOLES;9:00:00;0
local;BADAL;MIERCOLES;9:30:00;0
local;BADAL;MIERCOLES;10:00:00;0
local;BADAL;MIERCOLES;10:30:00;0
local;BADAL;MIERCOLES;11:00:00;0
local;BADAL;MIERCOLES;11:30:00;0
local;BADAL;MIERCOLES;12:00:00;0
local;BADAL;MIERCOLES;12:30:00;0.003763664
local;BADAL;MIERCOLES;13:00:00;0.004594967
local;BADAL;MIERCOLES;13:30:00;0.006168593
local;BADAL;MIERCOLES;14:00:00;0.006949282
local;BADAL;MIERCOLES;14:30:00;0.008387242
local;BADAL;MIERCOLES;15:00:00;0.008465369
local;BADAL;MIERCOLES;15:30:00;0.006455746
local;BADAL;MIERCOLES;16:00:00;0.006608928
local;BADAL;MIERCOLES;16:30:00;0.005105911
local;BADAL;MIERCOLES;17:00:00;0.004823059
local;BADAL;MIERCOLES;17:30:00;0.004186271
local;BADAL;MIERCOLES;18:00:00;0.0036046
local;BADAL;MIERCOLES;18:30:00;0.004805271
local;BADAL;MIERCOLES;19:00:00;0.005591886
local;BADAL;MIERCOLES;19:30:00;0.007049979
local;BADAL;MIERCOLES;20:00:00;0.00800487
local;BADAL;MIERCOLES;20:30:00;0.010055047
local;BADAL;MIERCOLES;21:00:00;0.010394569
local;BADAL;MIERCOLES;21:30:00;0.009580604
local;BADAL;MIERCOLES;22:00:00;0.008723543
local;BADAL;MIERCOLES;22:30:00;0.007081536
local;BADAL;MIERCOLES;23:00:00;0.005699979
local;BADAL;MIERCOLES;23:30:00;0.002585741
local;BADAL;JUEVES;0:00:00;0
local;BADAL;JUEVES;0:30:00;0
local;BADAL;JUEVES;1:00:00;0
local;BADAL;JUEVES;1:30:00;0
local;BADAL;JUEVES;2:00:00;0
local;BADAL;JUEVES;2:30:00;0
local;BADAL;JUEVES;3:00:00;0
local;BADAL;JUEVES;3:30:00;0
local;BADAL;JUEVES;4:00:00;0
local;BADAL;JUEVES;4:30:00;0
local;BADAL;JUEVES;5:00:00;0
local;BADAL;JUEVES;5:30:00;0
local;BADAL;JUEVES;6:00:00;0
local;BADAL;JUEVES;6:30:00;0
local;BADAL;JUEVES;7:00:00;0
local;BADAL;JUEVES;7:30:00;0
local;BADAL;JUEVES;8:00:00;0
local;BADAL;JUEVES;8:30:00;0
local;BADAL;JUEVES;9:00:00;0
local;BADAL;JUEVES;9:30:00;0
local;BADAL;JUEVES;10:00:00;0
local;BADAL;JUEVES;10:30:00;0
local;BADAL;JUEVES;11:00:00;0
local;BADAL;JUEVES;11:30:00;0
local;BADAL;JUEVES;12:00:00;0
local;BADAL;JUEVES;12:30:00;0.002930021
local;BADAL;JUEVES;13:00:00;0.003577192
local;BADAL;JUEVES;13:30:00;0.004802264
local;BADAL;JUEVES;14:00:00;0.005410032
local;BADAL;JUEVES;14:30:00;0.006529487
local;BADAL;JUEVES;15:00:00;0.006590309
local;BADAL;JUEVES;15:30:00;0.005025813
local;BADAL;JUEVES;16:00:00;0.005145066
local;BADAL;JUEVES;16:30:00;0.003974963
local;BADAL;JUEVES;17:00:00;0.003754763
local;BADAL;JUEVES;17:30:00;0.003259022
local;BADAL;JUEVES;18:00:00;0.002806189
local;BADAL;JUEVES;18:30:00;0.003740915
local;BADAL;JUEVES;19:00:00;0.004353296
local;BADAL;JUEVES;19:30:00;0.005488425
local;BADAL;JUEVES;20:00:00;0.00623181
local;BADAL;JUEVES;20:30:00;0.007827877
local;BADAL;JUEVES;21:00:00;0.008092196
local;BADAL;JUEVES;21:30:00;0.007458522
local;BADAL;JUEVES;22:00:00;0.006791298
local;BADAL;JUEVES;22:30:00;0.005512992
local;BADAL;JUEVES;23:00:00;0.004437446
local;BADAL;JUEVES;23:30:00;0.002013005
local;BADAL;VIERNES;0:00:00;0
local;BADAL;VIERNES;0:30:00;0
local;BADAL;VIERNES;1:00:00;0
local;BADAL;VIERNES;1:30:00;0
local;BADAL;VIERNES;2:00:00;0
local;BADAL;VIERNES;2:30:00;0
local;BADAL;VIERNES;3:00:00;0
local;BADAL;VIERNES;3:30:00;0
local;BADAL;VIERNES;4:00:00;0
local;BADAL;VIERNES;4:30:00;0
local;BADAL;VIERNES;5:00:00;0
local;BADAL;VIERNES;5:30:00;0
local;BADAL;VIERNES;6:00:00;0
local;BADAL;VIERNES;6:30:00;0
local;BADAL;VIERNES;7:00:00;0
local;BADAL;VIERNES;7:30:00;0
local;BADAL;VIERNES;8:00:00;0
local;BADAL;VIERNES;8:30:00;0
local;BADAL;VIERNES;9:00:00;0
local;BADAL;VIERNES;9:30:00;0
local;BADAL;VIERNES;10:00:00;0
local;BADAL;VIERNES;10:30:00;0
local;BADAL;VIERNES;11:00:00;0
local;BADAL;VIERNES;11:30:00;0
local;BADAL;VIERNES;12:00:00;0
local;BADAL;VIERNES;12:30:00;0.003647927
local;BADAL;VIERNES;13:00:00;0.004453667
local;BADAL;VIERNES;13:30:00;0.005978902
local;BADAL;VIERNES;14:00:00;0.006735584
local;BADAL;VIERNES;14:30:00;0.008129325
local;BADAL;VIERNES;15:00:00;0.008205049
local;BADAL;VIERNES;15:30:00;0.006257224
local;BADAL;VIERNES;16:00:00;0.006405696
local;BADAL;VIERNES;16:30:00;0.004948898
local;BADAL;VIERNES;17:00:00;0.004674745
local;BADAL;VIERNES;17:30:00;0.004057539
local;BADAL;VIERNES;18:00:00;0.003493754
local;BADAL;VIERNES;18:30:00;0.004657504
local;BADAL;VIERNES;19:00:00;0.005419929
local;BADAL;VIERNES;19:30:00;0.006833184
local;BADAL;VIERNES;20:00:00;0.007758711
local;BADAL;VIERNES;20:30:00;0.009745843
local;BADAL;VIERNES;21:00:00;0.010074924
local;BADAL;VIERNES;21:30:00;0.009285989
local;BADAL;VIERNES;22:00:00;0.008455284
local;BADAL;VIERNES;22:30:00;0.00686377
local;BADAL;VIERNES;23:00:00;0.005524698
local;BADAL;VIERNES;23:30:00;0.002506227
local;BADAL;SABADO;0:00:00;0.001580987
local;BADAL;SABADO;0:30:00;0
local;BADAL;SABADO;1:00:00;0
local;BADAL;SABADO;1:30:00;0
local;BADAL;SABADO;2:00:00;0
local;BADAL;SABADO;2:30:00;0
local;BADAL;SABADO;3:00:00;0
local;BADAL;SABADO;3:30:00;0
local;BADAL;SABADO;4:00:00;0
local;BADAL;SABADO;4:30:00;0
local;BADAL;SABADO;5:00:00;0
local;BADAL;SABADO;5:30:00;0
local;BADAL;SABADO;6:00:00;0
local;BADAL;SABADO;6:30:00;0
local;BADAL;SABADO;7:00:00;0
local;BADAL;SABADO;7:30:00;0
local;BADAL;SABADO;8:00:00;0
local;BADAL;SABADO;8:30:00;0
local;BADAL;SABADO;9:00:00;0
local;BADAL;SABADO;9:30:00;0
local;BADAL;SABADO;10:00:00;0
local;BADAL;SABADO;10:30:00;0
local;BADAL;SABADO;11:00:00;0
local;BADAL;SABADO;11:30:00;0
local;BADAL;SABADO;12:00:00;0
local;BADAL;SABADO;12:30:00;0.004253657
local;BADAL;SABADO;13:00:00;0.005193187
local;BADAL;SABADO;13:30:00;0.006971684
local;BADAL;SABADO;14:00:00;0.007854011
local;BADAL;SABADO;14:30:00;0.009479179
local;BADAL;SABADO;15:00:00;0.009567477
local;BADAL;SABADO;15:30:00;0.007296221
local;BADAL;SABADO;16:00:00;0.007469346
local;BADAL;SABADO;16:30:00;0.00577065
local;BADAL;SABADO;17:00:00;0.005450975
local;BADAL;SABADO;17:30:00;0.004731283
local;BADAL;SABADO;18:00:00;0.004073883
local;BADAL;SABADO;18:30:00;0.005430871
local;BADAL;SABADO;19:00:00;0.006319894
local;BADAL;SABADO;19:30:00;0.007967818
local;BADAL;SABADO;20:00:00;0.009047026
local;BADAL;SABADO;20:30:00;0.011364116
local;BADAL;SABADO;21:00:00;0.01174784
local;BADAL;SABADO;21:30:00;0.010827905
local;BADAL;SABADO;22:00:00;0.009859263
local;BADAL;SABADO;22:30:00;0.008003482
local;BADAL;SABADO;23:00:00;0.00644206
local;BADAL;SABADO;23:30:00;0.002922379
local;BADAL;DOMINGO;0:00:00;0.001722666
local;BADAL;DOMINGO;0:30:00;0
local;BADAL;DOMINGO;1:00:00;0
local;BADAL;DOMINGO;1:30:00;0
local;BADAL;DOMINGO;2:00:00;0
local;BADAL;DOMINGO;2:30:00;0
local;BADAL;DOMINGO;3:00:00;0
local;BADAL;DOMINGO;3:30:00;0
local;BADAL;DOMINGO;4:00:00;0
local;BADAL;DOMINGO;4:30:00;0
local;BADAL;DOMINGO;5:00:00;0
local;BADAL;DOMINGO;5:30:00;0
local;BADAL;DOMINGO;6:00:00;0
local;BADAL;DOMINGO;6:30:00;0
local;BADAL;DOMINGO;7:00:00;0
local;BADAL;DOMINGO;7:30:00;0
local;BADAL;DOMINGO;8:00:00;0
local;BADAL;DOMINGO;8:30:00;0
local;BADAL;DOMINGO;9:00:00;0
local;BADAL;DOMINGO;9:30:00;0
local;BADAL;DOMINGO;10:00:00;0
local;BADAL;DOMINGO;10:30:00;0
local;BADAL;DOMINGO;11:00:00;0
local;BADAL;DOMINGO;11:30:00;0
local;BADAL;DOMINGO;12:00:00;0
local;BADAL;DOMINGO;12:30:00;0.004634847
local;BADAL;DOMINGO;13:00:00;0.005658573
local;BADAL;DOMINGO;13:30:00;0.00759645
local;BADAL;DOMINGO;14:00:00;0.008557847
local;BADAL;DOMINGO;14:30:00;0.010328654
local;BADAL;DOMINGO;15:00:00;0.010424865
local;BADAL;DOMINGO;15:30:00;0.00795007
local;BADAL;DOMINGO;16:00:00;0.00813871
local;BADAL;DOMINGO;16:30:00;0.006287786
local;BADAL;DOMINGO;17:00:00;0.005939463
local;BADAL;DOMINGO;17:30:00;0.005155276
local;BADAL;DOMINGO;18:00:00;0.004438964
local;BADAL;DOMINGO;18:30:00;0.005917557
local;BADAL;DOMINGO;19:00:00;0.006886251
local;BADAL;DOMINGO;19:30:00;0.008681852
local;BADAL;DOMINGO;20:00:00;0.009857773
local;BADAL;DOMINGO;20:30:00;0.012382509
local;BADAL;DOMINGO;21:00:00;0.012800621
local;BADAL;DOMINGO;21:30:00;0.011798245
local;BADAL;DOMINGO;22:00:00;0.010742799
local;BADAL;DOMINGO;22:30:00;0.008720713
local;BADAL;DOMINGO;23:00:00;0.007019364
local;BADAL;DOMINGO;23:30:00;0.003184268
local;SANTA COLOMA;LUNES;0:00:00;0
local;SANTA COLOMA;LUNES;0:30:00;0
local;SANTA COLOMA;LUNES;1:00:00;0
local;SANTA COLOMA;LUNES;1:30:00;0
local;SANTA COLOMA;LUNES;2:00:00;0
local;SANTA COLOMA;LUNES;2:30:00;0
local;SANTA COLOMA;LUNES;3:00:00;0
local;SANTA COLOMA;LUNES;3:30:00;0
local;SANTA COLOMA;LUNES;4:00:00;0
local;SANTA COLOMA;LUNES;4:30:00;0
local;SANTA COLOMA;LUNES;5:00:00;0
local;SANTA COLOMA;LUNES;5:30:00;0
local;SANTA COLOMA;LUNES;6:00:00;0
local;SANTA COLOMA;LUNES;6:30:00;0
local;SANTA COLOMA;LUNES;7:00:00;0
local;SANTA COLOMA;LUNES;7:30:00;0
local;SANTA COLOMA;LUNES;8:00:00;0
local;SANTA COLOMA;LUNES;8:30:00;0
local;SANTA COLOMA;LUNES;9:00:00;0
local;SANTA COLOMA;LUNES;9:30:00;0
local;SANTA COLOMA;LUNES;10:00:00;0
local;SANTA COLOMA;LUNES;10:30:00;0
local;SANTA COLOMA;LUNES;11:00:00;0
local;SANTA COLOMA;LUNES;11:30:00;0
local;SANTA COLOMA;LUNES;12:00:00;0
local;SANTA COLOMA;LUNES;12:30:00;0.003653587
local;SANTA COLOMA;LUNES;13:00:00;0.004931992
local;SANTA COLOMA;LUNES;13:30:00;0.00680743
local;SANTA COLOMA;LUNES;14:00:00;0.007398995
local;SANTA COLOMA;LUNES;14:30:00;0.006974758
local;SANTA COLOMA;LUNES;15:00:00;0.006957957
local;SANTA COLOMA;LUNES;15:30:00;0.005501569
local;SANTA COLOMA;LUNES;16:00:00;0.005064845
local;SANTA COLOMA;LUNES;16:30:00;0.003362099
local;SANTA COLOMA;LUNES;17:00:00;0.003403496
local;SANTA COLOMA;LUNES;17:30:00;0.002670606
local;SANTA COLOMA;LUNES;18:00:00;0.002768538
local;SANTA COLOMA;LUNES;18:30:00;0.003008586
local;SANTA COLOMA;LUNES;19:00:00;0.003282018
local;SANTA COLOMA;LUNES;19:30:00;0.004848413
local;SANTA COLOMA;LUNES;20:00:00;0.006781593
local;SANTA COLOMA;LUNES;20:30:00;0.006431764
local;SANTA COLOMA;LUNES;21:00:00;0.007873565
local;SANTA COLOMA;LUNES;21:30:00;0.006571822
local;SANTA COLOMA;LUNES;22:00:00;0.006226673
local;SANTA COLOMA;LUNES;22:30:00;0.005200116
local;SANTA COLOMA;LUNES;23:00:00;0.001596151
local;SANTA COLOMA;LUNES;23:30:00;0
local;SANTA COLOMA;MARTES;0:00:00;0
local;SANTA COLOMA;MARTES;0:30:00;0
local;SANTA COLOMA;MARTES;1:00:00;0
local;SANTA COLOMA;MARTES;1:30:00;0
local;SANTA COLOMA;MARTES;2:00:00;0
